Session,Inst,Tala,Label,Matra,Half cycle,Vibhag,Beat pos,Half beat,Cadence,Tabla solo,Virtual beat,Tactus,Tempo,Inst,Tabla,Inst Density,Tabla Density,Inst Peak,Tabla Peak,Inst Player,Tabla Player 
DebBh,Guitar,Drut teental,32:07:00,7,1,2,3,,,,1506.585443,0.515197917,116.4600982,1506.565836,,8,,0.152426,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,32:08:00,8,1,2,4,,,,1506.714242,0.515197917,116.4600982,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,32:09:00,9,2,3,1,,,,1506.843042,0.515197917,116.4600982,,1506.841975,,5,,0.05317,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,32:10:00,10,2,3,2,,,,1506.971841,0.515197917,116.4600982,1506.979128,1506.966741,8.5,5,0.147588,0.058325,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,32:11:00,11,2,3,3,,,,1507.100641,0.515197917,116.4600982,,1507.075976,,5.5,,0.099834,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,32:12:00,12,2,3,4,,,,1507.22944,0.515197917,116.4600982,,1507.195166,,5.5,,0.194804,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,32:13:00,13,2,4,1,,,,1507.35824,0.515197917,116.4600982,,1507.327003,,6,,0.067907,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,32:14:00,14,2,4,2,,,,1507.487039,0.51593099,116.2946231,,1507.449348,,6,,0.14469,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,32:15:00,15,2,4,3,,,,1507.615839,0.516664063,116.1296176,1507.595728,1507.579707,8,6,0.142503,0.060347,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,32:16:00,16,2,4,4,,,,1507.744638,0.517397135,115.9650796,,1507.730579,,6,,0.101061,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:01:00,1,1,1,1,,,,1507.873438,0.518130208,115.8010072,1507.848748,1507.859508,7.5,6.5,0.266894,0.120836,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:02:00,2,1,1,2,,,,1508.00297,0.518130208,115.8010072,,1507.997473,,6.5,,0.106954,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:03:00,3,1,1,3,,,,1508.132503,0.518130208,115.8010072,,1508.120219,,6.5,,0.128042,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:04:00,4,1,1,4,,,,1508.262035,0.518130208,115.8010072,,1508.249099,,6.5,,0.109608,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:05:00,5,1,2,1,,,,1508.391568,0.518130208,115.8010072,,1508.37605,,7,,0.151559,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:06:00,6,1,2,2,,,,1508.5211,0.518130208,115.8010072,,1508.500858,,7,,0.145982,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:07:00,7,1,2,3,,,,1508.650633,0.518130208,115.8010072,,1508.63156,,7.5,,0.100339,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:08:00,8,1,2,4,,,,1508.780165,0.518130208,115.8010072,1508.783314,1508.771949,4.5,8,0.091001,0.137996,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:09:00,9,2,3,1,,,,1508.909698,0.518130208,115.8010072,1508.911885,1508.899279,4.5,8,0.227992,0.068672,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:10:00,10,2,3,2,,,,1509.03923,0.518130208,115.8010072,,1509.035346,,8,,0.210843,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:11:00,11,2,3,3,,,,1509.168763,0.518130208,115.8010072,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:12:00,12,2,3,4,,,,1509.298296,0.518130208,115.8010072,1509.303786,1509.298531,3.5,7.5,0.120993,0.187941,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:13:00,13,2,4,1,,,,1509.427828,0.518130208,115.8010072,1509.455486,1509.428884,4,7.5,0.170936,0.10764,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:14:00,14,2,4,2,,,,1509.557361,0.515847656,116.3134101,,1509.549738,,7.5,,0.137511,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:15:00,15,2,4,3,,,,1509.686893,0.513565104,116.8303678,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,33:16:00,16,2,4,4,,,,1509.816426,0.511282552,117.3519412,,1509.811611,,7,,0.113704,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:01:00,1,1,1,1,,,,1509.945958,0.509,117.8781925,1509.947972,1509.939933,3,7,0.213137,0.098975,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:02:00,2,1,1,2,,,,1510.073208,0.509,117.8781925,1510.052579,1510.065895,3.5,7,0.140385,0.077526,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:03:00,3,1,1,3,,,,1510.200458,0.509,117.8781925,1510.191626,1510.212347,4,7,0.117872,0.112,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:04:00,4,1,1,4,,,,1510.327708,0.509,117.8781925,,1510.3439,,7,,0.115478,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:05:00,5,1,2,1,,,,1510.454958,0.509,117.8781925,1510.462949,,4,,0.135435,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:06:00,6,1,2,2,,,,1510.582208,0.509,117.8781925,1510.602729,1510.591708,4.5,6.5,0.151605,0.062958,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:07:00,7,1,2,3,,,,1510.709458,0.509,117.8781925,,1510.733934,,6.5,,0.132174,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:08:00,8,1,2,4,,,,1510.836708,0.509,117.8781925,1510.830524,1510.859591,4.5,6.5,0.097402,0.051599,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:09:00,9,2,3,1,,,,1510.963958,0.509,117.8781925,1510.983362,1510.979379,4.5,6.5,0.158828,0.0647,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:10:00,10,2,3,2,,,,1511.091208,0.509,117.8781925,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:11:00,11,2,3,3,,,,1511.218458,0.509,117.8781925,1511.231162,1511.236616,5,6.5,0.115989,0.194649,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:12:00,12,2,3,4,,,,1511.345708,0.509,117.8781925,,1511.376164,,6.5,,0.092888,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:13:00,13,2,4,1,,,,1511.472958,0.509,117.8781925,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:14:00,14,2,4,2,,,,1511.600208,0.512942708,116.9721277,,1511.608993,,6,,0.094694,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:15:00,15,2,4,3,,,,1511.727458,0.516885417,116.0798855,,1511.743332,,6.5,,0.078007,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,34:16:00,16,2,4,4,,,,1511.854708,0.520828125,115.201152,,1511.890225,,6.5,,0.087729,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:01:00,1,1,1,1,,,,1511.981958,0.524770833,114.3356227,,1511.992856,,6.5,,0.070438,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:02:00,2,1,1,2,,,,1512.113151,0.524770833,114.3356227,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:03:00,3,1,1,3,,,,1512.244344,0.524770833,114.3356227,,1512.255337,,6,,0.10384,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:04:00,4,1,1,4,,,,1512.375536,0.524770833,114.3356227,,1512.402253,,6,,0.125142,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:05:00,5,1,2,1,,,,1512.506729,0.524770833,114.3356227,1512.521772,,4,,0.178548,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:06:00,6,1,2,2,,,,1512.637922,0.524770833,114.3356227,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:07:00,7,1,2,3,,,,1512.769115,0.524770833,114.3356227,,1512.784954,,5.5,,0.097464,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:08:00,8,1,2,4,,,,1512.900307,0.524770833,114.3356227,,1512.93138,,5.5,,0.108517,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:09:00,9,2,3,1,,,,1513.0315,0.524770833,114.3356227,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:10:00,10,2,3,2,,,,1513.162693,0.524770833,114.3356227,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:11:00,11,2,3,3,,,,1513.293885,0.524770833,114.3356227,1513.323207,1513.303918,3.5,5,0.186117,0.152614,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:12:00,12,2,3,4,,,,1513.425078,0.524770833,114.3356227,,1513.448206,,5,,0.141669,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:13:00,13,2,4,1,,,,1513.556271,0.524770833,114.3356227,1513.552829,1513.561076,3.5,5.5,0.128653,0.050597,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:14:00,14,2,4,2,,,,1513.687464,0.524763021,114.3373249,,1513.683357,,5.5,,0.089658,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:15:00,15,2,4,3,,,,1513.818656,0.524755208,114.3390271,,1513.822863,,5.5,,0.151424,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,35:16:00,16,2,4,4,,,,1513.949849,0.524747396,114.3407294,,1513.951208,,5.5,,0.10832,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:01:00,1,1,1,1,,,,1514.081042,0.524739584,114.3424317,1514.081412,1514.073952,3,5.5,0.121876,0.079114,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:02:00,2,1,1,2,,,,1514.212227,0.524739583,114.3424317,,1514.222738,,6,,0.067693,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:03:00,3,1,1,3,,,,1514.343411,0.524739584,114.3424317,,1514.32713,,6,,0.146744,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:04:00,4,1,1,4,,,,1514.474596,0.524739583,114.3424317,1514.497521,1514.479782,3.5,6,0.135625,0.202385,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:05:00,5,1,2,1,,,,1514.605781,0.524739583,114.3424317,1514.618618,,3.5,,0.209616,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:06:00,6,1,2,2,,,,1514.736966,0.524739584,114.3424317,,1514.755319,,6.5,,0.091382,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:07:00,7,1,2,3,,,,1514.868151,0.524739583,114.3424317,1514.877474,1514.865708,3.5,6.5,0.091891,0.134154,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:08:00,8,1,2,4,,,,1514.999336,0.524739584,114.3424317,,1515.005545,,6.5,,0.153173,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:09:00,9,2,3,1,,,,1515.130521,0.524739583,114.3424317,1515.141324,,3.5,,0.134499,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:10:00,10,2,3,2,,,,1515.261706,0.524739583,114.3424317,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:11:00,11,2,3,3,,,,1515.392891,0.524739584,114.3424317,1515.402931,1515.384974,3.5,6.5,0.152247,0.183116,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:12:00,12,2,3,4,,,,1515.524076,0.524739583,114.3424317,,1515.528395,,6.5,,0.147497,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:13:00,13,2,4,1,,,,1515.65526,0.524739584,114.3424317,1515.665883,,3.5,,0.146642,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:14:00,14,2,4,2,,,,1515.786445,0.522210938,114.8960998,,1515.765713,,6,,0.143757,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:15:00,15,2,4,3,,,,1515.91763,0.519682292,115.4551559,,1515.89826,,6,,0.109391,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,36:16:00,16,2,4,4,,,,1516.048815,0.517153646,116.019679,,1516.048342,,6,,0.111614,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:01:00,1,1,1,1,,,,1516.18,0.514625,116.5897498,1516.150965,1516.165841,3.5,6,0.136037,0.093107,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:02:00,2,1,1,2,,,,1516.308656,0.514625,116.5897498,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:03:00,3,1,1,3,,,,1516.437313,0.514625,116.5897498,,1516.422428,,5.5,,0.079632,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:04:00,4,1,1,4,,,,1516.565969,0.514625,116.5897498,,1516.560431,,5.5,,0.186142,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:05:00,5,1,2,1,,,,1516.694625,0.514625,116.5897498,1516.681523,1516.67561,3.5,6,0.308767,0.074625,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:06:00,6,1,2,2,,,,1516.823281,0.514625,116.5897498,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:07:00,7,1,2,3,,,,1516.951938,0.514625,116.5897498,1516.964761,1516.941034,3.5,5.5,0.110891,0.136074,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:08:00,8,1,2,4,,,,1517.080594,0.514625,116.5897498,1517.087195,1517.090286,4,5.5,0.112974,0.092143,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:09:00,9,2,3,1,,,,1517.20925,0.514625,116.5897498,1517.192642,1517.196905,4,6,0.182149,0.078279,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:10:00,10,2,3,2,,,,1517.337906,0.514625,116.5897498,1517.325355,,4.5,,0.118252,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:11:00,11,2,3,3,,,,1517.466563,0.514625,116.5897498,,1517.454872,,6,,0.142117,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:12:00,12,2,3,4,,,,1517.595219,0.514625,116.5897498,,1517.593765,,6,,0.140503,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:13:00,13,2,4,1,,,,1517.723875,0.514625,116.5897498,1517.720716,1517.708447,4,6.5,0.186539,0.062354,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:14:00,14,2,4,2,,,,1517.852531,0.515645833,116.358935,1517.847726,1517.836149,5,6.5,0.102063,0.126028,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:15:00,15,2,4,3,,,,1517.981188,0.516666667,116.1290323,,1517.976353,,6.5,,0.099598,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,37:16:00,16,2,4,4,,,,1518.109844,0.5176875,115.9000362,,1518.117215,,6.5,,0.137389,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:01:00,1,1,1,1,,,,1518.2385,0.518708333,115.6719415,1518.220399,1518.22541,5.5,6.5,0.381929,0.077027,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:02:00,2,1,1,2,,,,1518.368177,0.518708333,115.6719415,,1518.355062,,7,,0.088525,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:03:00,3,1,1,3,,,,1518.497854,0.518708333,115.6719415,,1518.482051,,7,,0.110484,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:04:00,4,1,1,4,,,,1518.627531,0.518708333,115.6719415,1518.657281,1518.637767,5.5,7,0.094627,0.150948,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:05:00,5,1,2,1,,,,1518.757208,0.518708333,115.6719415,1518.745556,,5.5,,0.191079,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:06:00,6,1,2,2,,,,1518.886885,0.518708333,115.6719415,,1518.872789,,7,,0.073658,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:07:00,7,1,2,3,,,,1519.016562,0.518708333,115.6719415,,1519.008214,,7,,0.097808,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:08:00,8,1,2,4,,,,1519.14624,0.518708333,115.6719415,,1519.152187,,7,,0.198706,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:09:00,9,2,3,1,,,,1519.275917,0.518708333,115.6719415,,1519.26831,,7,,0.086286,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:10:00,10,2,3,2,,,,1519.405594,0.518708333,115.6719415,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:11:00,11,2,3,3,,,,1519.535271,0.518708333,115.6719415,1519.548012,1519.52739,4.5,7,0.108746,0.130263,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:12:00,12,2,3,4,,,,1519.664948,0.518708333,115.6719415,,1519.669325,,7,,0.204925,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:13:00,13,2,4,1,,,,1519.794625,0.518708333,115.6719415,1519.796591,1519.785749,4,7,0.185381,0.058987,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:14:00,14,2,4,2,,,,1519.924302,0.51903125,115.5999759,,1519.910681,,7,,0.125591,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:15:00,15,2,4,3,,,,1520.053979,0.519354167,115.5280998,,1520.046334,,7,,0.058474,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,38:16:00,16,2,4,4,,,,1520.183656,0.519677083,115.456313,1520.170567,1520.189967,3.5,7,0.105989,0.169598,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:01:00,1,1,1,1,,,,1520.313333,0.52,115.3846154,,1520.30492,,7,,0.095381,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:02:00,2,1,1,2,,,,1520.443333,0.52,115.3846154,1520.441491,1520.425051,4,7,0.129351,0.058358,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:03:00,3,1,1,3,,,,1520.573333,0.52,115.3846154,,1520.554376,,7,,0.083593,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:04:00,4,1,1,4,,,,1520.703333,0.52,115.3846154,1520.710802,1520.703988,4.5,7,0.138369,0.059595,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:05:00,5,1,2,1,,,,1520.833333,0.52,115.3846154,1520.837173,1520.819315,4.5,7.5,0.191512,0.091221,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:06:00,6,1,2,2,,,,1520.963333,0.52,115.3846154,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:07:00,7,1,2,3,,,,1521.093333,0.52,115.3846154,,1521.070384,,7,,0.097077,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:08:00,8,1,2,4,,,,1521.223333,0.52,115.3846154,,1521.219699,,7,,0.131265,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:09:00,9,2,3,1,,,,1521.353333,0.52,115.3846154,1521.34975,1521.335178,4.5,7,0.180683,0.069557,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:10:00,10,2,3,2,,,,1521.483333,0.52,115.3846154,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:11:00,11,2,3,3,,,,1521.613333,0.52,115.3846154,,1521.594635,,7,,0.069332,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:12:00,12,2,3,4,,,,1521.743333,0.52,115.3846154,1521.750619,1521.73482,4.5,7,0.13181,0.090197,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:13:00,13,2,4,1,,,,1521.873333,0.52,115.3846154,1521.865544,,4.5,,0.207601,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:14:00,14,2,4,2,,,,1522.003333,0.516858073,116.0860266,,1521.99195,,6.5,,0.106225,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:15:00,15,2,4,3,,,,1522.133333,0.513716146,116.7960176,1522.124601,1522.111538,5,6.5,0.173092,0.166249,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,39:16:00,16,2,4,4,,,,1522.263333,0.510574219,117.5147467,,1522.252993,,6.5,,0.086818,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:01:00,1,1,1,1,,,,1522.393333,0.507432292,118.2423763,,1522.388975,,6.5,,0.073781,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:02:00,2,1,1,2,,,,1522.520191,0.507432292,118.2423763,,1522.496113,,6.5,,0.090519,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:03:00,3,1,1,3,,,,1522.647049,0.507432292,118.2423763,,1522.632546,,6.5,,0.140411,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:04:00,4,1,1,4,,,,1522.773908,0.507432292,118.2423763,,1522.766161,,6.5,,0.141564,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:05:00,5,1,2,1,,,,1522.900766,0.507432292,118.2423763,,1522.889194,,6.5,,0.062083,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:06:00,6,1,2,2,,,,1523.027624,0.507432292,118.2423763,,1523.026869,,7,,0.071896,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:07:00,7,1,2,3,,,,1523.154482,0.507432292,118.2423763,1523.131455,1523.160547,3.5,7,0.206116,0.109536,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:08:00,8,1,2,4,,,,1523.28134,0.507432292,118.2423763,1523.25635,1523.285683,4,7,0.113441,0.074958,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:09:00,9,2,3,1,,,,1523.408198,0.507432292,118.2423763,1523.399472,1523.423106,4,7,0.166382,0.080246,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:10:00,10,2,3,2,,,,1523.535056,0.507432292,118.2423763,,1523.547071,,7.5,,0.089707,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:11:00,11,2,3,3,,,,1523.661914,0.507432292,118.2423763,1523.673805,1523.680999,4.5,7.5,0.17205,0.055219,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:12:00,12,2,3,4,,,,1523.788772,0.507432292,118.2423763,1523.794058,1523.800054,4.5,7.5,0.132953,0.140166,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:13:00,13,2,4,1,,,,1523.91563,0.507432292,118.2423763,1523.934321,1523.908345,4.5,8,0.104214,0.119222,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:14:00,14,2,4,2,,,,1524.042488,0.504985677,118.815251,1524.059671,1524.040323,5,8,0.119064,0.152555,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:15:00,15,2,4,3,,,,1524.169346,0.502539062,119.3937038,1524.15409,,5,,0.166718,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,40:16:00,16,2,4,4,,,,1524.296204,0.500092448,119.9778166,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,41:01:00,1,1,1,1,,,,1524.423063,0.497645833,120.5676728,1524.418363,1524.417575,5.5,7,0.416284,0.434006,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,41:02:00,2,1,1,2,,,,1524.547474,0.497645833,120.5676728,,1524.580023,,7,,0.115765,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,41:03:00,3,1,1,3,,,,1524.671885,0.497645833,120.5676728,,1524.700987,,7,,0.074332,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,41:04:00,4,1,1,4,,,,1524.796297,0.497645833,120.5676728,1524.806697,1524.820825,6.5,7,0.135095,0.097015,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,41:05:00,5,1,2,1,,,,1524.920708,0.497645833,120.5676728,1524.951683,1524.946355,6.5,7,0.142546,0.056854,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,41:06:00,6,1,2,2,,,,1525.04512,0.497645833,120.5676728,1525.075961,1525.068586,7,7,0.20439,0.120351,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,41:07:00,7,1,2,3,,,,1525.169531,0.497645833,120.5676728,,,,,,,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,41:08:00,8,1,2,4,,,,1525.293943,0.497645833,120.5676728,1525.301582,1525.309487,6.5,6.5,0.141027,0.188513,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,41:09:00,9,2,3,1,,,,1525.418354,0.497645833,120.5676728,1525.416961,1525.436186,6.5,6.5,0.382647,0.090099,Debashish Bhattacharya,Gurdain Rayatt
DebBh,Guitar,Drut teental,41:10:00,10,2,3,2,,,,1525.542766,0.497645833,120.5676728,1525.585587,1525.558435,7.5,6.5,0.207271,0.101805,Debashish Bhattacharya,Gurdain Rayatt
